x_ref,y_ref,x_SMC,y_SMC,x_AFSMC,y_AFSMC
8.6125,13.185236772618078,8.08871815405344,12.277861241053229,8.132711913268583,12.287651452656329
8.625000000000004,13.20688740771269,8.101226599419313,12.299520927798083,8.14397397899462,12.309984591955109
8.637500000000003,13.2285380428073,8.113734641612984,12.321180321865192,8.15522911844639,12.3323207130775
8.650000000000002,13.250188677901912,8.126242282522368,12.342839422711785,8.166479426902429,12.354658758879337
8.662500000000001,13.271839312996521,8.138749524448428,12.364498230015897,8.177726947615085,12.37699770048927
8.675000000000002,13.293489948091134,8.151256370091085,12.38615674367258,8.18897366990857,12.399336537509114
8.687500000000002,13.315140583185743,8.16376282253502,12.407814963790063,8.200221527435207,12.421674298194784
8.700000000000003,13.336791218280355,8.176268885235393,12.42947289068586,8.211472396588126,12.444010039619533
8.712500000000002,13.358441853374966,8.188774562003507,12.451130524882812,8.222728095068307,12.46634284782094
8.725000000000001,13.380092488469575,8.201279856992421,12.472787867105088,8.23399038060356,12.488671837932788
8.737500000000002,13.401743123564188,8.213784774682546,12.494444918274132,8.245260949816736,12.510996154302754
8.750000000000002,13.423393758658799,8.226289319867234,12.516101679504551,8.256541437240188,12.53331497059656
8.762500000000003,13.44504439375341,8.238793497638394,12.537758152099974,8.267833414473285,12.555627489889018
8.775000000000002,13.466695028848019,8.251297313372117,12.55941433754885,8.279138389479538,12.57793294474219
8.787500000000001,13.488345663942631,8.263800772714376,12.581070237520203,8.290457806019727,12.60023059727071
8.800000000000002,13.509996299037244,8.27630388156678,12.60272585385936,8.301793043217232,12.622519739194079
8.812500000000002,13.531646934131853,8.288806646072416,12.624381188583616,8.313145415251638,12.644799691875704
8.825000000000001,13.553297569226462,8.301309072601782,12.646036243877884,8.324516171176528,12.667069806348167
8.837500000000002,13.574948204321075,8.313811167738846,12.66769102209029,8.335906494857309,12.689329463324224
8.850000000000001,13.596598839415687,8.326312938267225,12.689345525727749,8.347317505024774,12.711578073192863
8.8625,13.618249474510296,8.33881439115651,12.710999757451496,8.358750255440095,12.733815075999665
8.875000000000002,13.639900109604907,8.351315533548743,12.732653720072607,8.370205735166794,12.756039941410698
8.887500000000003,13.66155074469952,8.363816372745074,12.754307416547464,8.381684868945301,12.77825216865906
8.900000000000002,13.68320137979413,8.376316916192579,12.775960849973227,8.393188517665589,12.800451286473224
8.912500000000001,13.70485201488874,8.38881717147129,12.797614023583263,8.404717478933405,12.822636852986262
8.925,13.72650264998335,8.401317146281416,12.819266940742555,8.416272487725621,12.84480845562506
8.937500000000004,13.748153285077965,8.413816848430782,12.840919604943107,8.427854217130198,12.866965710978644
8.950000000000003,13.769803920172574,8.426316285822496,12.862572019799323,8.439463279166306,12.889108264644761
8.962500000000002,13.791454555267185,8.438815466442838,12.884224189043378,8.451100225680158,12.911235791053894
8.975000000000001,13.813105190361796,8.451314398349401,12.905876116520572,8.462765549312165,12.933347993269937
8.987500000000002,13.834755825456408,8.463813089659478,12.927527806184687,8.474459684531038,12.955444602766836
9.000000000000002,13.856406460551018,8.476311548538703,12.94917926209333,8.48618300873055,12.977525379180555
9.012500000000001,13.878057095645627,8.488809783189962,12.970830488403276,8.497935843384695,12.99959011003581
